"cargo","ciudad","link","empresa","fpublicacion"
"Analista de Procesos y Mejora Continua","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-procesos-y-mejora-continua-everis-1002290285.html","Everis","24 de agosto de 2015"
"Importante empresa en Magallanes busca Ing. Civil u otros para Ing. Inspección Técnica","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/importante-empresa-en-magallanes-busca-ing.-civil-u-otros-para-ing.-inspeccion-tecnica-1002427891.html","","31 de agosto de 2015"
"Administrador de plataformas  Nº 11518","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-plataformas-n-11518-ingenieria-informatica-kibernum-s.a.-1002585914.html","Ingenieria Informática Kibernum S.A.","07 de agosto de 2015"
"Asistente de soporte comercial.","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-soporte-comercial.-alcansa-s.a.-1002586511.html","Alcansa S.A.","19 de agosto de 2015"
"Jefe de Proyecto Nº 11189","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-proyecto-n-11189-ingenieria-informatica-kibernum-s.a.-1002584367.html","Ingenieria Informática Kibernum S.A.","25 de agosto de 2015"
"Asistente Soporte Técnico-Disponibilidad Turno Noche","Conchalí, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-soporte-tecnico-disponibilidad-turno-noche-adecco-recursos-humanos-1002586200.html","Adecco Recursos Humanos","24 de agosto de 2015"
"Técnico en Enfermería, Pabellón Central. $422.000. Vitacura","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-en-enfermeria-pabellon-central.-$422.000.-vitacura-1002586122.html","","18 de agosto de 2015"
"Bibliotecologo -Encargado de Archivo Tecnico","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/bibliotecologo-encargado-de-archivo-tecnico-adecco-recursos-humanos-1002586435.html","Adecco Recursos Humanos","22 de agosto de 2015"
"Administrador de flexcube     Nº 11575","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-flexcube-n-11575-ingenieria-informatica-kibernum-s.a.-1002586124.html","Ingenieria Informática Kibernum S.A.","11 de agosto de 2015"
"Jefe de Control de Gestión","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-control-de-gestion-recruitme-consulting-1002585040.html","Recruitme Consulting","24 de agosto de 2015"
"Tecnico Soporte TI-Reemplazo un mes","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-soporte-ti-reemplazo-un-mes-adecco-recursos-humanos-1002586073.html","Adecco Recursos Humanos","15 de agosto de 2015"
"Desarrollador Java","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/desarrollador-java-acl-spa.-1002586156.html","ACL SPA.","11 de agosto de 2015"
"Ingeniero de sistemas    Nº 11566","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-de-sistemas-n-11566-ingenieria-informatica-kibernum-s.a.-1002586045.html","Ingenieria Informática Kibernum S.A.","10 de agosto de 2015"
"Técnico en Soporte y Comunicaciones.","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-en-soporte-y-comunicaciones.-1002323186.html","","31 de agosto de 2015"
"Practica Profesional en Recursos Humanos 5 a 6 meses","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/practica-profesional-en-recursos-humanos-5-a-6-meses-unilever-chile-s.a-1002250951.html","Unilever Chile S.A","11 de agosto de 2015"
"Explotador de sistemas  Nº 11485","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/explotador-de-sistemas-n-11485-ingenieria-informatica-kibernum-s.a.-1002585645.html","Ingenieria Informática Kibernum S.A.","03 de agosto de 2015"
"Jefe de Proyecto TI-Con Experiencia en Retail","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-proyecto-ti-con-experiencia-en-retail-acl-spa.-1002586704.html","ACL SPA.","24 de agosto de 2015"
"Analista Programador Especialista COBOL","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-programador-especialista-cobol-adecco-recursos-humanos-1002587036.html","Adecco Recursos Humanos","28 de agosto de 2015"
"Analista programador    Nº 11588","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/analista-programador-n-11588-ingenieria-informatica-kibernum-s.a.-1002586252.html","Ingenieria Informática Kibernum S.A.","13 de agosto de 2015"
"analista de negocios   Nº 11627","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-negocios-n-11627-ingenieria-informatica-kibernum-s.a.-1002586784.html","Ingenieria Informática Kibernum S.A.","25 de agosto de 2015"
"Desarrollador php senior  Nº 11632","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/desarrollador-php-senior-n-11632-ingenieria-informatica-kibernum-s.a.-1002586852.html","Ingenieria Informática Kibernum S.A.","25 de agosto de 2015"
"Jefe de Proyecto TI","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-proyecto-ti-acl-spa.-1002586408.html","ACL SPA.","18 de agosto de 2015"
"Gerente División Ingeniería","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/gerente-division-ingenieria-1002586048.html","","10 de agosto de 2015"
"Asistente de Ventas San Bernardo","San Bernardo, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-ventas-san-bernardo-adecco-recursos-humanos-1002585993.html","Adecco Recursos Humanos","10 de agosto de 2015"
"Practicante - Sales & Marketing Division","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/practicante-sales-amp;-marketing-division-page-personnel-1002585938.html","Page Personnel","07 de agosto de 2015"
"Analista de SCM Semi Senior","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-scm-semi-senior-acl-spa.-1002585903.html","ACL SPA.","06 de agosto de 2015"
"Técnico Enfermería -Hospitalización Transitoria - $453.000 - Vitacura","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-enfermeria-hospitalizacion-transitoria-$453.000-vitacura-1002586123.html","","18 de agosto de 2015"
"Analista de Control de Gestión","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-control-de-gestion-recruitme-consulting-1002585032.html","Recruitme Consulting","24 de agosto de 2015"
"Técnico en Terreno - Rengo","Rengo, Región VI","http://www.bumeran.cl/empleos/tecnico-en-terreno-rengo-adecco-recursos-humanos-1002585608.html","Adecco Recursos Humanos","12 de agosto de 2015"
"Mecánico industrial","Valparaíso, Región V","http://www.bumeran.cl/empleos/mecanico-industrial-adecco-recursos-humanos-1002586650.html","Adecco Recursos Humanos","21 de agosto de 2015"
"Técnico en Terreno - Rancagua","Rancagua, Región VI","http://www.bumeran.cl/empleos/tecnico-en-terreno-rancagua-adecco-recursos-humanos-1002585605.html","Adecco Recursos Humanos","12 de agosto de 2015"
"Ingeniero Civil, Ingeniero Civil Informático o Ingeniero Comercial RECIÉN TITULADOS","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-civil-ingeniero-civil-informatico-o-ingeniero-comercial-recien-titulados-link-humano-1002580540.html","Link Humano","31 de agosto de 2015"
"Soporte Técnico de Comunicaciones","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/soporte-tecnico-de-comunicaciones-1002586575.html","","20 de agosto de 2015"
"Auxiliar de Enfermería, Recuperación. $393.000","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-de-enfermeria-recuperacion.-$393.000-1002586121.html","","11 de agosto de 2015"
"Analista Programador Turno Nocturno","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-programador-turno-nocturno-adecco-recursos-humanos-1002587033.html","Adecco Recursos Humanos","28 de agosto de 2015"
"Jefe de Proyectos IT","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-proyectos-it-adecco-recursos-humanos-1002544937.html","Adecco Recursos Humanos","20 de agosto de 2015"
"Analista Programador Especialista COBOL","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-programador-especialista-cobol-adecco-recursos-humanos-1002587034.html","Adecco Recursos Humanos","28 de agosto de 2015"
"Operador de sistemas   Nº 11490","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/operador-de-sistemas-n-11490-ingenieria-informatica-kibernum-s.a.-1002585730.html","Ingenieria Informática Kibernum S.A.","04 de agosto de 2015"
"Asistente Contable $ 450.000 San Bernardo","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-contable-$-450.000-san-bernardo-alcansa-s.a.-1002585813.html","Alcansa S.A.","05 de agosto de 2015"
"Ingeniero de sistemas   Nº 11580","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-de-sistemas-n-11580-ingenieria-informatica-kibernum-s.a.-1002586174.html","Ingenieria Informática Kibernum S.A.","11 de agosto de 2015"
"Asistente de Gerencia para La Dehesa","La Dehesa, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-gerencia-para-la-dehesa-mandomedio-s.a.-1002585631.html","Mandomedio S.A.","02 de agosto de 2015"
"Analista Programador Especialista en AS400/RPG","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-programador-especialista-en-as400-rpg-adecco-recursos-humanos-1002587037.html","Adecco Recursos Humanos","28 de agosto de 2015"
"Ingeniero de hardware      Nº 11576","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-de-hardware-n-11576-ingenieria-informatica-kibernum-s.a.-1002586133.html","Ingenieria Informática Kibernum S.A.","11 de agosto de 2015"
"Practica Tecnico en Administración de RR.HH.","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/practica-tecnico-en-administracion-de-rr.hh.-everis-1002585313.html","Everis","17 de agosto de 2015"
"Operador de Maquinaria Pesada","Los Andes, Región V","http://www.bumeran.cl/empleos/operador-de-maquinaria-pesada-1002586499.html","","19 de agosto de 2015"
"Práctica Profesional,Ingeniero Comercial, Las Condes","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/practica-profesional-ingeniero-comercial-las-condes-adecco-recursos-humanos-1002586211.html","Adecco Recursos Humanos","12 de agosto de 2015"
"Administrador de Redes","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-redes-alcansa-s.a.-1002585551.html","Alcansa S.A.","31 de agosto de 2015"
"Ingeniero con Conocimiento en Banca","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-con-conocimiento-en-banca-1002470615.html","","20 de agosto de 2015"
"Analista business intelligence","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-business-intelligence-optus-chile-sa-1002585966.html","OPTUS CHILE SA","07 de agosto de 2015"
"Técnico en Terreno - Curicó","Curicó, Región VII","http://www.bumeran.cl/empleos/tecnico-en-terreno-curico-adecco-recursos-humanos-1002585612.html","Adecco Recursos Humanos","12 de agosto de 2015"
"Asistente de RRHH","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-rrhh-adecco-recursos-humanos-1002580699.html","Adecco Recursos Humanos","27 de agosto de 2015"
"Técnicos en Enfermería - Esterilización - Vitacura $422.000","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/tecnicos-en-enfermeria-esterilizacion-vitacura-$422.000-1002586131.html","","18 de agosto de 2015"
"Jefe Proyecto Ventas","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-proyecto-ventas-adecco-recursos-humanos-1002586926.html","Adecco Recursos Humanos","27 de agosto de 2015"
"Empresa del rubro financiero requiere Ingeniero de Software","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/empresa-del-rubro-financiero-requiere-ingeniero-de-software-1002584559.html","","31 de agosto de 2015"
"Coordinador/Encargado de la configuración SCM","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/coordinador-encargado-de-la-configuracion-scm-acl-spa.-1002585904.html","ACL SPA.","06 de agosto de 2015"
"Tecnico Electromecanico","Renca, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-electromecanico-randstad-1002586443.html","Randstad","18 de agosto de 2015"
"Tecnico Electromecanico","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-electromecanico-adecco-recursos-humanos-1002585189.html","Adecco Recursos Humanos","22 de agosto de 2015"
"Técnico en Terreno - Punta Arenas","Punta Arenas, Región XII","http://www.bumeran.cl/empleos/tecnico-en-terreno-punta-arenas-adecco-recursos-humanos-1002585655.html","Adecco Recursos Humanos","12 de agosto de 2015"
"Asistente en Adm de Empresas","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-en-adm-de-empresas-adecco-recursos-humanos-1002585890.html","Adecco Recursos Humanos","06 de agosto de 2015"
"Técnico en Terreno - Temuco","Temuco, Región IX","http://www.bumeran.cl/empleos/tecnico-en-terreno-temuco-adecco-recursos-humanos-1002585617.html","Adecco Recursos Humanos","12 de agosto de 2015"
"Técnico en Administración de Empresas","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-en-administracion-de-empresas-mandomedio-s.a.-1002585363.html","Mandomedio S.A.","02 de agosto de 2015"
"Tecnico Electromecanico","Renca, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-electromecanico-randstad-1002586917.html","Randstad","26 de agosto de 2015"
"Asistente de Gerencia","Quilicura, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-gerencia-1002585787.html","","04 de agosto de 2015"
"Pañolero - Lampa","Recoleta, Región Metropolitana","http://www.bumeran.cl/empleos/panolero-lampa-adecco-recursos-humanos-1002587019.html","Adecco Recursos Humanos","28 de agosto de 2015"
"Vendedores y Supervisores para Ventas","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/vendedores-y-supervisores-para-ventas-1002585752.html","","04 de agosto de 2015"
"Técnico en Terreno - Coyhaique","Coyhaique, Región XI","http://www.bumeran.cl/empleos/tecnico-en-terreno-coyhaique-adecco-recursos-humanos-1002585656.html","Adecco Recursos Humanos","12 de agosto de 2015"
"IMPORTANTE ENTIDAD BANCARIA","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/importante-entidad-bancaria-info2000-1002586956.html","Info2000","27 de agosto de 2015"
"La Serena busca a los mejores","La Serena, Región IV","http://www.bumeran.cl/empleos/la-serena-busca-a-los-mejores-1002585756.html","","04 de agosto de 2015"
"Ingeniero de procesos  Nº 11634","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-de-procesos-n-11634-ingenieria-informatica-kibernum-s.a.-1002586871.html","Ingenieria Informática Kibernum S.A.","26 de agosto de 2015"
"Iquique busca a los mejores","Iquique, Región I","http://www.bumeran.cl/empleos/iquique-busca-a-los-mejores-1002585749.html","","04 de agosto de 2015"
"analista    Nº 11568","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/analista-n-11568-ingenieria-informatica-kibernum-s.a.-1002586095.html","Ingenieria Informática Kibernum S.A.","11 de agosto de 2015"
"Diseñadores web    Nº 11573","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/disenadores-web-n-11573-ingenieria-informatica-kibernum-s.a.-1002586111.html","Ingenieria Informática Kibernum S.A.","11 de agosto de 2015"
"Electricista","Punta Arenas, Región XII","http://www.bumeran.cl/empleos/electricista-1002582851.html","","28 de agosto de 2015"
"Analista Funcional con experiencia en Banca","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-funcional-con-experiencia-en-banca-tata-consultancy-services-chile-s.a.-1002586915.html","Tata Consultancy Services Chile S.A.","26 de agosto de 2015"
